sentiment,word
1,emerald
1,emerge
-1,emerged
-1,emergency
1,emerging
1,emersion
1,emersonian
-1,emetic
1,emf
1,eminence
-1,eminency
1,eminent
1,eminently
1,emir
-1,emission
1,emit
-1,emmenagogue
-1,emmet
-1,emo
-1,emollient
1,emolument
1,emoticon
-1,:/
-1,:(
1,:)
1,:*
-1,:<
1,#NAME?
1,:>
1,;d
-1,;o
1,<3
-1,</3
1,=)
1,=))
-1,o:
-1,:((
1,:3
1,;-)
1,(:
1,(;
1,:o
1,:d
1,;>
-1,:-/
1,;)
-1,;(
1,:p
-1,:s
-1,:-(
1,:-)
1,&lt;3
1,:]
1,:))
1,emotion
1,emotional
-1,emotional-pain
-1,emotionalism
-1,emotionality
1,emotionally
1,emotionless
-1,emotionlessness
1,emotive
1,empathetic
1,empathetically
1,empathic
-1,empathically
-1,empathize
1,empathogenic
1,empathy
1,emperor
1,emperorship
1,empez
-1,emphasise
-1,emphasize
1,emphatic
-1,emphatical
-1,emphatically
-1,emphysema
1,empire
1,empirepoker
-1,empiric
-1,empirical
-1,empirically
1,empiricism
1,empiricist
-1,empirin
-1,emplacement
1,emplate
1,employability
1,employable
1,employee
-1,employees
1,employer
-1,employment
1,emporium
1,empower
1,empowerment
-1,emprisonner
-1,emptiness
-1,empty
1,empurple
-1,empy
-1,empyema
1,empyreal
1,empyrean
1,emsl
1,emulate
-1,emulation
-1,emulative
-1,emulator
1,emulsification
1,emulsify
1,emulsion
1,enable
-1,enactment
-1,enallage
1,enamel
1,enamor
1,enantioselectivity
-1,enbrel
-1,encamp
1,encampment
-1,encapsulate
1,encase
-1,encasement
-1,encashment
-1,enceinte
-1,encephalocele
-1,encephalopathy
1,enchan
1,enchant
1,enchanter
1,enchanting
1,enchantingly
1,enchantment
1,enchantress
-1,enchondroma
1,encipher
1,encipherment
1,encircle
-1,encirclement
1,enclitic
-1,enclose
1,enclosure
1,encode
1,encomia
1,encomiastic
1,encomium
1,encompass
1,encontrar
-1,encopresis
1,encore
1,encounter
1,encourage
1,encouragement
1,encouragingly
-1,encroach
-1,encroachment
-1,encrust
1,encrustation
1,encrypt
-1,encryption
1,enculturation
-1,encumber
-1,encumbrance
1,encyclopaedism
1,encyclopedic
1,encyclopedism
1,endaemonism
1,endanger
-1,endangerment
1,endear
1,endearing
1,endearingly
-1,endeavor
-1,endeavors
-1,endemicity
1,endgame
1,endive
-1,endless
-1,endlessly
1,endlessness
-1,endmost
1,endocannabinoid
1,endocardium
1,endocarp
-1,endocast
1,endocrinal
1,endocrine
1,endocrinological
1,endocrinology
-1,endocrinopathy
-1,endogamy
1,endogastric
-1,endogenetic
-1,endogenic
1,endolymph
-1,endometrial
1,endometrium
-1,endomorphic
1,endomysium
1,endonym
1,endoperidium
1,endophytic
1,endopod
1,endopodite
1,endorphin
1,endorse
-1,endorsement
1,endorser
-1,endoscopically
1,endosomal
-1,endosome
-1,endosteal
1,endosymbiotic
1,endothelin
1,endow
1,endowment
1,endpin
-1,endpoint
1,endu
1,endue
-1,enduit
1,endur
1,endurable
1,endurance
1,endure
1,enduringness
-1,endzone
-1,enema
-1,enemies
-1,enemy
1,energeia
1,energetic
1,energetically
1,energize
1,energizing
1,energy
1,energy-efficient
1,energy-saving
-1,enervate
1,enervating
-1,enervation
1,enfeeble
-1,enfeeblement
1,enfeebling
1,enfeoffment
-1,enflame
1,enfold
1,enforce
-1,enforceability
1,enforceable
1,enforcement
1,enfranchise
1,enfranchisement
1,engage
1,engaged
1,engagement
1,engaging
1,engagingly
1,engender
1,engine
1,engineer
-1,enginehouse
-1,engineman
1,engku
-1,englande
-1,englischen
-1,english-gothic
-1,englishman
-1,englishmen
-1,englut
-1,engorge
-1,engorgement
-1,engraft
-1,engrave
1,engrossing
1,engrossment
1,engulf
1,enhance
1,enhancement
1,enhancive
-1,enharmonically
-1,enigmatic
-1,enigmatical
1,enimy
1,enjoin
1,enjoy
1,enjoyable
1,enjoyably
1,enjoyed
1,enjoyer
1,enjoying
1,enjoyment
1,enjoys
1,enkeli
1,enkephalin
1,enkephalinase
-1,enkindle
-1,enlace
1,enlarge
1,enlargement
1,enlighten
1,enlightener
1,enlightening
1,enlightenment
1,enlightment
1,enlist
1,enlistee
1,enlistment
1,enliven
1,enlivening
1,enmesh
-1,enmity
1,ennoble
-1,ennui
-1,enochian
-1,enormity
1,enormous
1,enormously
-1,enovid
1,enquire
1,enquiry
-1,enrage
-1,enraged
1,enragement
1,enrapture
1,enraptured
1,enrich
1,enriched
1,enrichment
1,enroll
-1,enrollee
1,enrolment
1,enroute
-1,ensample
1,ensconce
1,enshrine
1,enshroud
1,ensiform
-1,enslave
1,enslavement
1,ensley
-1,ensnare
1,ensnarl
-1,ensue
-1,ensuing
1,ensure
-1,entactogen
1,entactogenic
1,entail
1,entailment
1,entangle
-1,entanglement
-1,entent
1,enter
1,enteric
-1,enterica
1,entering
-1,enterobacterium
-1,enterocele
-1,enterochelin
-1,enterocolitica
1,enterocyte
1,enteroglucagon
1,enteromorpha
-1,enteropathy
1,enterostatin
1,enterotoxin
1,enterprise
1,enterprisedb
1,enterprisewide
1,entertain
1,entertained
1,entertainer
1,entertaining
1,entertainingly
1,entertainment
1,enthalpic
1,enthalpy
-1,entheogen
-1,entheogenic
1,enthrall
1,enthralling
1,enthrallingly
1,enthrallment
1,enthrone
1,enthronement
1,enthuse
1,enthusiasm
1,enthusiast
1,enthusiastic
1,enthusiastical
1,enthusiastically
-1,entice
1,enticement
1,enticing
1,entitled
1,entitlement
1,entomb
-1,entombment
-1,entomophobia
1,entorhinal
1,entourage
-1,entran
1,entranced
1,entranceway
1,entrancing
-1,entrap
1,entreat
1,entreaty
-1,entrelac
1,entrench
-1,entrenchment
-1,entrepot
1,entrepreneur
1,entrepreneurial
-1,entrepreneurialism
1,entrepreneurism
-1,entrepreneurship
1,entropic
-1,entropion
1,entropy
1,entrust
1,entryway
-1,entwine
1,entwined
-1,enucleation
1,enumerable
1,enumerate
-1,enumeration
-1,enumerative
-1,enumerator
-1,enunciate
-1,enunciation
-1,enuresis
-1,enuretic
-1,envelop
1,envelope
1,envelopment
-1,envenom
-1,envenomation
1,enviable
1,enviably
1,envious
-1,enviously
1,enviousness
1,environ
1,environment
1,environment-friendliness
1,environmental
-1,environmentalist
1,environmentally-friendly
-1,envisage
1,envisagement
-1,envision
-1,envy
1,enzootic
-1,enzymatic
-1,enzymatically
1,enzyme
-1,enzymic
-1,eocarcharia
1,eochaid
1,eochaidh
-1,eofor
-1,eolotropic
1,eonian
-1,eoraptor
-1,eorl
-1,eorzea
-1,eosinophilia
-1,eosinophilic
1,epazote
1,epee
-1,epermenia
1,epervier
-1,ephebophilia
1,ephedrine
-1,ephemera
-1,ephemeral
1,ephemerality
-1,ephemeron
-1,ephi
-1,ephod
-1,epibenthic
1,epibiotic
1,epiblast
1,epic
1,epical
1,epically
1,epicarp
-1,epicene
-1,epicfail
1,epicure
1,epicurean
1,epicureanism
1,epicuticle
1,epicycle
-1,epidemic
-1,epidemical
-1,epidemiological
-1,epidemiologist
-1,epidemiology
1,epidemy
1,epidermal
-1,epidermoid
-1,epidirona
-1,epifaunal
-1,epigastrium
1,epigean
1,epigeic
-1,epiglottitis
1,epigonation
1,epigram
1,epigrammatic
-1,epigrammatist
1,epigraph
1,epigrapher
-1,epigraphic
1,epilator
-1,epilepsy
-1,epileptic
1,epileptoid
1,epilithic
1,epimedium
1,epimerization
1,epinephrine
-1,epineurium
1,epinician
1,epipen
1,epipetric
-1,epiphanic
-1,epiphany
1,epiphenomenal
1,epiphenomenalism
-1,epiphenomenalist
-1,epiphenomenon
-1,epiphora
-1,epiphytotic
1,epirochroa
1,episcopal
-1,episodic
-1,episodically
1,episome
-1,episteme
1,epistemic
-1,epistemically
1,epistemological
1,epistemologically
1,epistemologist
1,epistemology
1,epistle
-1,epitaph
1,epithalamium
-1,epithelia
-1,epithelioid
-1,epithelioma
1,epithelium
1,epithet
1,epitome
1,epitomize
-1,epitope
-1,epizootic
-1,eplerenone
-1,epoch
1,epochal
-1,epoxide
1,epoxy
1,epri
1,epsilon
1,epsomite
1,eptitude
-1,epyllion
1,equable
-1,equal-opportunity
1,equalise
1,equalitarian
-1,equalitarianism
1,equality
1,equalize
1,equalizer
1,equally
1,equanimity
1,equating
-1,equational
1,equative
-1,equestrian
1,equestrianism
-1,equestrienne
1,equicontinuity
1,equidistant
1,equilibrate
1,equilibrise
-1,equilibrium
1,equilibrize
1,equimolar
1,equinoctial
1,equinox
1,equip
1,equipage
1,equipment
1,equipoise
1,equipollence
1,equipotent
1,equitability
1,equitable
1,equitably
1,equitation
1,equitum
1,equity
1,equivalence
1,equivalency
1,equivalently
1,equivariance
-1,equivocal
-1,equivocally
-1,equivocalness
-1,equivocate
-1,equivocation
-1,eradicate
-1,eradication
1,erasable
-1,erase
-1,erased
-1,erastian
-1,erasure
1,ercoupe
1,ere
-1,ereader
-1,erect
1,erectile
-1,erection
-1,eremetical
-1,eremitic
-1,eremitical
-1,erenna
-1,ereshkigal
1,erfurt
-1,ergaster
-1,ergative
-1,ergativity
-1,ergine
1,ergodic
1,ergodicity
-1,ergoloid
1,ergometer
1,ergonovine
1,erguel
-1,eridani
1,erimem
1,eristic
1,eriugena
1,erklinget
1,ermine
1,ernst
-1,erode
-1,eroded
-1,erodible
1,erogenous
-1,erose
-1,erosion
-1,erosional
-1,erosive
1,erotic
-1,erotically
-1,eroticism
-1,eroticization
-1,eroticized
-1,erotomania
-1,err
1,errand
-1,errant
-1,erratic
-1,erratically
-1,erratum
1,errhine
-1,erring
-1,erroneously
-1,error
1,error-prone
-1,ersatz
1,erschallet
-1,erstwhile
1,ertapenem
1,eruct
-1,eructation
1,erudite
1,eruditeness
1,erudition
-1,erupt
-1,erupted
-1,eruption
-1,erwin
1,eryngium
-1,erythema
1,erythritol
-1,erythroderma
1,erythromelalgia
-1,escalate
-1,escalated
-1,escalation
-1,escalatory
1,escapade
-1,escape
-1,escapism
-1,escapist
-1,escapologist
1,escaramuza
-1,escargot
1,escarole
-1,escha
1,eschalot
-1,eschar
-1,escharotic
-1,eschatalogical
-1,eschatological
-1,eschatology
-1,eschaton
-1,escheat
-1,eschew
1,escort
1,escrime
-1,escroc
1,escudo
1,esculenta
1,esculentum
-1,escutcheon
-1,esdraelon
-1,eshwell
-1,esignature
-1,eskibeat
-1,eskimo
-1,esmeralda
-1,esmerelda
-1,esoteric
-1,esoterica
-1,esotericism
1,esotericist
1,esotropia
-1,espadrille
1,especial
1,espionage
1,espousal
-1,espouse
-1,esprant
1,espressione
-1,espresso
1,espy
-1,esq
-1,esrd
1,essay
1,essayist
-1,essayistic
1,essen
1,essene
1,essential
1,essentialism
-1,essentialist
-1,essentiality
1,establish
1,establishmentarian
-1,estabrook
1,esteem
1,esteemed
-1,ester
-1,esterification
1,esthesia
1,esthetic
1,esthetical
1,esthetician
1,estimable
1,estimate
1,estimated
1,estimation
1,estimator
-1,estivation
-1,estoppel
1,estragon
-1,estrange
-1,estranged
1,estrangement
1,estrogen
-1,estuary
1,esurience
-1,esurient
-1,eszopiclone
-1,etanercept
1,eternal
1,eternality
1,eternally
1,eternity
-1,etfe
1,ethanethiol
-1,ethereal
-1,ethereality
-1,ethereally
-1,etheric
1,etherization
1,ethic
1,ethical
1,ethicality
1,ethically
1,ethicist
-1,ethmoidal
1,ethne
1,ethnical
1,ethnically
1,ethnicity
1,ethnoarchaeological
-1,ethnocentric
-1,ethnocentrism
-1,ethnocide
1,ethnocultural
1,ethnohistory
1,ethnologically
1,ethnology
1,ethnonym
1,ethylenediamine
-1,ethylmorphine
-1,etiolate
1,etiologic
1,etiologically
-1,etiology
1,etiquette
-1,etnachta
-1,etruscan
-1,etymological
1,etymologically
-1,etymologist
1,etymology
1,eu
-1,euborellia
1,eucalypt
1,eucalyptus
1,eucerin
-1,eucharist
1,eucharistic
1,euchre
1,euclidean
1,eucryphia
1,eudaemonia
1,eudaimonia
1,eudemonia
1,eudemonism
-1,eudendrium
-1,euen
-1,eugenic
-1,eugenicist
-1,eugenicists
-1,eugenics
1,euglena
1,euidence
1,eulogise
-1,eulogist
1,eulogistic
1,eulogium
1,eulogize
1,eulogy
-1,eumelanin
1,eun
-1,euphemism
1,euphemistic
1,euphony
1,euphoria
1,euphoriant
1,euphoric
1,euphorically
1,euphory
-1,euphra
1,euphrasia
1,eurasia
1,euro
1,eurocentrism
-1,eurodam
1,euroland
-1,euromonitor
-1,european
1,europeanization
-1,europischen
-1,europop
-1,eurosatory
1,eurosong
1,euroswydd
-1,eurotrash
1,eurovision
1,eurozone
-1,eurynome
-1,eurypterid
-1,eustacia
1,euterpe
-1,euthanasia
1,euthanize
-1,euthermic
-1,euthyroid
-1,eutrophication
-1,euxesta
-1,evacuant
-1,evacuate
1,evacuation
-1,evade
1,evadne
1,evaluate
1,evaluation
-1,evaluative
1,evaluator
-1,evanescent
1,evangel
1,evangelical
1,evangelically
1,evangeline
1,evangelisch
1,evangelische
1,evangelist
1,evangelistic
-1,evansi
-1,evaporable
1,evaporate
-1,evaporates
-1,evaporation
1,evaporative
-1,evaporimeter
-1,evasion
1,evasive
1,eve
1,even-pinnate
-1,evenfall
1,evenhandedly
1,eveningwear
1,eventful
1,eventide
1,eventual
-1,eventuality
1,eventually
-1,ever-burning
-1,ever-dwindling
-1,ever-lasting
1,ever-present
1,evergreen
1,everhard
-1,everlasting
1,everlastingly
1,evermeet
1,evermor
-1,everock
1,eversharp
-1,eversible
1,eversion
1,everydayness
1,everygirl
-1,everyman
1,everywhere
-1,evict
-1,evictee
-1,eviction
-1,evident
1,evidential
-1,evidentialist
1,evidentiary
-1,evil
-1,evildoer
1,evilly
-1,evilness
1,evince
-1,eviscerate
1,evocation
1,evocative
1,evocatively
-1,evoke
1,evolute
1,evolution
1,evolutionary
-1,evolutionism
-1,evolutionist
1,evolvability
1,evoramonte
-1,ew
-1,ewe
1,ex-serviceman
-1,exacerbate
1,exacerbating
-1,exacerbation
1,exact
-1,exacting
1,exactitude
1,exactness
1,exacttarget
1,exaggerate
-1,exaggerated
-1,exaggeration
1,exalt
1,exaltation
1,examan
1,examination
1,examinee
1,examiner
1,examines
1,example
-1,exanimate
-1,exanthem
-1,exasperate
-1,exasperating
1,exasperatingly
-1,exasperation
1,excalibur
-1,excarnation
1,excavate
1,excavator
-1,exceed
1,exceedance
1,exceeding
-1,exceedingly
-1,excellence
-1,excellency
1,excellent
1,excellently
1,excels
-1,exception
-1,exceptionable
1,exceptional
-1,exceptionalism
1,exceptionalist
1,exceptionally
1,excerpt
1,excerption
1,excess
-1,excesses
-1,excessive
-1,excessively
1,exchangeability
1,exchangeable
-1,excipient
1,excircle
1,excisable
1,excise
-1,excision
1,excitability
1,excitable
1,excitant
1,excitation
1,excitative
1,excitatory
1,excite
1,excited
1,excitedly
1,excitement
1,exciting
1,exciton
-1,excitonic
-1,exclaim
-1,exclaiming
-1,exclamation
-1,exclamatory
-1,exclude
-1,exclusion
-1,exclusionary
1,exclusive
-1,exclusively
-1,exclusiveness
1,exclusivism
-1,exclusivist
-1,exclusivity
1,excogitate
1,excogitation
1,excogitative
-1,excommunicate
-1,excommunication
-1,excoriate
-1,excoriation
-1,excrement
-1,excremental
1,excrescenc
1,excreta
-1,excrete
1,excretion
-1,excretory
-1,excruciate
-1,excruciatingly
-1,excruciation
-1,exculpate
-1,exculpation
1,exculpatory
-1,excursionist
1,excusable
1,excusably
1,excusatory
-1,excuse
-1,excuseth
-1,execrable
1,execrate
1,execration
-1,execunet
1,executability
1,executable
1,execute
-1,executioner
-1,executive
-1,executor
-1,executrix
1,exedra
1,exegete
1,exegetical
1,exempla
1,exemplar
-1,exemplary
1,exemplification
-1,exemplify
-1,exempt
1,exemption
-1,exencephaly
1,exert
1,exertion
1,exertional
1,exfiltrate
-1,exfiltration
-1,exfoliant
-1,exfoliate
1,exfoliation
-1,exfoliator
-1,exhalant
1,exhalation
1,exhale
-1,exhaust
-1,exhausted
1,exhausting
-1,exhaustion
1,exhaustive
1,exhaustively
1,exhibit
1,exhibition
-1,exhibitionism
-1,exhibitionist
-1,exhibitionistic
1,exhilarate
1,exhilarated
1,exhilarating
1,exhilaratingly
1,exhilaration
-1,exhorbitant
1,exhort
-1,exhortation
-1,exhumation
1,exhume
-1,exigence
-1,exigency
-1,exigent
-1,exiguity
-1,exiguous
-1,exile
1,existance
1,existence
-1,existential
-1,existentialist
1,existentially
1,exit
1,exocarp
1,exocrine
-1,exogamy
1,exogastric
1,exomoon
-1,exonarthex
-1,exonerate
1,exoneration
1,exonerative
1,exonym
1,exopod
-1,exorbitance
-1,exorbitant
-1,exorbitantly
-1,exorcise
-1,exorcism
1,exorcistic
-1,exorcize
-1,exoskeletal
-1,exothermic
-1,exothermically
1,exotic
1,exotically
1,exoticism
1,exotification
-1,exotropia
-1,expand
1,expandability
-1,expandable
-1,expander
1,expanse
-1,expansible
1,expansile
1,expansionism
1,expansionist
-1,expansive
1,expansively
-1,expansiveness
-1,expansivity
-1,expat
1,expatiate
-1,expatriate
-1,expatriation
1,expectancy
1,expectant
-1,expectantly
1,expectation
1,expected
-1,expectorant
-1,expectorate
-1,expectoration
-1,expedience
-1,expediency
1,expedient
1,expediently
1,expedite
1,expedition
1,expeditious
1,expeditiously
1,expeditiousness
-1,expel
-1,expend
1,expendable
1,expender
-1,expenditure
1,expense
1,expensive
1,expensiveness
1,experienced
-1,experiencer
1,experient
-1,experiential
1,experiment
-1,experimentalism
1,experimentally
1,experimenter
1,expertise
1,expertly
1,expertness
1,expiate
-1,expiation
-1,expiatory
-1,expiration
1,expiratory
1,expire
-1,expired
-1,expiry
1,explain
-1,explainable
1,explanation
-1,explanations
1,explanatory
-1,explant
-1,expletive
1,explicable
1,explicate
1,explication
-1,explicative
1,explicit
1,explicitly
1,explicitness
-1,explode
-1,exploit
1,exploitability
1,exploitable
-1,exploitation
-1,exploitative
-1,exploiting
-1,exploitive
1,exploration
1,explorative
1,exploratory
1,explore
1,explorer
1,explores
-1,explosion
-1,explosions
-1,explosive
-1,explosively
1,explosiveness
1,expo
1,exponent
-1,exponential
1,exponentially
1,export
-1,exportation
-1,exporter
1,expose
1,exposit
1,expositio
-1,exposition
1,expositive
1,expository
-1,expostulate
-1,expostulation
-1,exposure
1,expound
1,expounder
1,expresse
1,expressible
1,expressionism
-1,expressionist
-1,expressionistic
-1,expressionless
-1,expressive
-1,expressively
1,expressiveness
-1,expressivist
1,expressivity
-1,expressly
-1,expressway
1,exprest
-1,expropriate
-1,expropriation
-1,expulsion
-1,expunge
-1,expunger
1,expurgate
1,expurgation
1,exquisite
1,exquisitely
1,exradii
-1,exsanguination
-1,exsanguine
-1,exsolution
-1,exsufflation
1,exsultate
1,extant
1,extell
-1,extemporaneous
-1,extemporaneously
-1,extemporarily
-1,extemporary
-1,extempore
-1,extemporization
1,extend
-1,extendable
-1,extender
-1,extendible
1,extensibility
-1,extensible
1,extensional
1,extensionality
1,extensive
1,extenso
1,extensor
1,extent
1,extenuate
1,extenuating
-1,extenuation
1,exterior
1,exteriority
-1,exteriorly
-1,exterminate
-1,extermination
-1,exterminator
-1,external
-1,externalism
-1,externalist
1,externally
1,exteroception
1,exteroceptive
-1,extinct
-1,extinction
-1,extinguish
-1,extinguished
-1,extinguisher
-1,extinguishment
-1,extirpate
-1,extirpation
1,extispicy
1,extol
1,extolment
1,extort
-1,extortion
-1,extortionate
-1,extortionist
1,extra
-1,extra-linguistic
-1,extrabudgetary
1,extract
1,extractable
-1,extraction
-1,extracurricular
1,extradimensional
1,extraditable
-1,extradite
-1,extradition
-1,extrajudicial
-1,extralegal
-1,extramarital
-1,extramedullary
-1,extramental
-1,extraneous
1,extraordinaire
1,extraordinarily
1,extraordinary
1,extraorinaire
-1,extraperitoneal
1,extrapolate
1,extrapolation
-1,extrapulmonary
1,extrapyramidal
1,extrasensory
1,extrasolar
-1,extraterrestrial
-1,extravagance
-1,extravagancy
-1,extravagant
-1,extravagantly
1,extravaganza
-1,extravasation
1,extravascular
-1,extraversion
